Período:Dez/2010,,,,,,,,,,,,,,,
Município,Internações,AIH_aprovadas,Valor_total,Valor_serviços_hospitalares,Val_serv_hosp_-_compl_federal,Val_serv_hosp_-_compl_gestor,Valor_serviços_profissionais,Val_serv_prof_-_compl_federal,Val_serv_prof_-_compl_gestor,Valor_médio_AIH,Valor_médio_intern,Dias_permanência,Média_permanência,Óbitos,Taxa_mortalidade
150506 NOVO REPARTIMENTO,192,192,"71775,73","55586,51",-,-,"16189,22",-,-,"373,83","373,83",481,"2,5",-,-
150510 OBIDOS,299,299,"120099,93","95490,58",-,-,"24609,35",-,-,"401,67","401,67",719,"2,4",3,1
150520 OEIRAS DO PARA,58,58,"22548,35","16196,84",-,-,"6351,51",-,-,"388,76","388,76",115,2,-,-
150530 ORIXIMINA,217,217,"101601,65","72486,65",-,-,29115,-,-,"468,21","468,21",489,"2,3",3,"1,38"
150540 OUREM,54,54,"23276,74",16754,-,-,"6522,74",-,-,"431,05","431,05",125,"2,3",-,-
150543 OURILANDIA DO NORTE,200,200,"86788,53","73912,01",-,-,"12876,52",-,-,"433,94","433,94",583,"2,9",1,"0,5"
150548 PACAJA,112,112,"42539,28","31698,9",-,-,"10840,38",-,-,"379,82","379,82",231,"2,1",-,-
150549 PALESTINA DO PARA,51,51,"15049,29","12172,17",-,-,"2877,12",-,-,"295,08","295,08",165,"3,2",-,-
150550 PARAGOMINAS,345,345,"150165,97","103589,62",-,-,"46576,35",-,-,"435,26","435,26",922,"2,7",10,"2,9"
150553 PARAUAPEBAS,510,510,"258791,53","173964,47",-,-,"84827,06",-,-,"507,43","507,43",1771,"3,5",8,"1,57"
150555 PAU D'ARCO,62,62,"20385,27","16693,7",-,-,"3691,57",-,-,"328,79","328,79",229,"3,7",-,-
150563 PICARRA,54,54,"14330,47","12154,9",-,-,"2175,57",-,-,"265,38","265,38",115,"2,1",-,-
150565 PLACAS,114,114,"37331,66","30504,43",-,-,"6827,23",-,-,"327,47","327,47",360,"3,2",-,-
150570 PONTA DE PEDRAS,23,23,"7804,01","5827,29",-,-,"1976,72",-,-,"339,3","339,3",54,"2,3",-,-
150580 PORTEL,208,208,"88668,08","64649,78",-,-,"24018,3",-,-,"426,29","426,29",412,2,-,-
150590 PORTO DE MOZ,182,182,"71908,85","55496,28",-,-,"16412,57",-,-,"395,1","395,1",512,"2,8",-,-
150600 PRAINHA,102,102,"33533,09","25592,59",-,-,"7940,5",-,-,"328,76","328,76",233,"2,3",-,-
150613 REDENCAO,633,633,"642571,54","526053,07",-,-,"116518,47",-,-,"1015,12","1015,12",3385,"5,3",32,"5,06"
150616 RIO MARIA,170,170,"59651,32","48913,81",-,-,"10737,51",-,-,"350,89","350,89",359,"2,1",-,-
150618 RONDON DO PARA,624,624,"237548,71","196328,44",-,-,"41220,27",-,-,"380,69","380,69",1731,"2,8",-,-
